trading_date,open_price,high_price,low_price,close_price
2015-08-18,2101.99,2103.47,2094.14,2096.92
2015-08-19,2095.69,2096.17,2070.53,2079.61
2015-08-20,2076.61,2076.61,2035.73,2035.73
2015-08-21,2034.08,2034.08,1970.89,1970.89
2015-08-24,1965.15,1965.15,1867.01,1893.21
2015-08-25,1898.08,1948.04,1867.08,1867.61
2015-08-26,1872.75,1943.09,1872.75,1940.51
2015-08-27,1942.77,1989.6,1942.77,1987.66
2015-08-28,1986.06,1993.48,1975.19,1988.87
2015-08-31,1986.73,1986.73,1965.98,1972.18
2015-09-01,1970.09,1970.09,1903.07,1913.85
2015-09-02,1916.52,1948.91,1916.52,1948.86
2015-09-03,1950.79,1975.01,1944.72,1951.13
2015-09-04,1947.76,1947.76,1911.21,1921.22
2015-09-08,1927.3,1970.42,1927.3,1969.41
2015-09-09,1971.45,1988.63,1937.88,1942.04
2015-09-10,1941.59,1965.29,1937.19,1952.29
2015-09-11,1951.45,1961.05,1939.19,1961.05
2015-09-14,1963.06,1963.06,1948.27,1953.03
2015-09-15,1955.1,1983.19,1954.3,1978.09
2015-09-16,1978.02,1997.26,1977.93,1995.31
2015-09-17,1995.33,2020.86,1986.73,1990.2
2015-09-18,1989.66,1989.66,1953.45,1958.03
2015-09-21,1960.84,1979.64,1955.8,1966.97
2015-09-22,1961.39,1961.39,1929.22,1942.74
2015-09-23,1943.24,1949.52,1932.57,1938.76
2015-09-24,1934.81,1937.17,1908.92,1932.24
2015-09-25,1935.93,1952.89,1921.5,1931.34
2015-09-28,1929.18,1929.18,1879.21,1881.77
2015-09-29,1881.9,1899.48,1871.91,1884.09
2015-09-30,1887.14,1920.53,1887.14,1920.03
2015-10-01,1919.65,1927.21,1900.7,1923.82
2015-10-02,1921.77,1951.36,1893.7,1951.36
2015-10-05,1954.33,1989.17,1954.33,1987.05
2015-10-06,1986.63,1991.62,1971.99,1979.92
2015-10-07,1985.25,1999.31,1976.44,1995.83
2015-10-08,1991.73,2016.5,1987.53,2013.43
2015-10-09,2014.2,2020.13,2007.61,2014.89
2015-10-12,2015.65,2018.66,2010.55,2017.46
2015-10-13,2015.0,2022.34,2001.78,2003.69
2015-10-14,2003.66,2009.56,1990.73,1994.24
2015-10-15,1996.47,2024.15,1996.47,2023.86
2015-10-16,2024.37,2033.54,2020.46,2033.11
2015-10-19,2031.73,2034.45,2022.31,2033.66
2015-10-20,2033.13,2039.12,2026.61,2030.77
2015-10-21,2033.47,2037.97,2017.22,2018.94
2015-10-22,2021.88,2055.2,2021.88,2052.51
2015-10-23,2058.19,2079.74,2058.19,2075.15
2015-10-26,2075.08,2075.14,2066.53,2071.18
2015-10-27,2068.75,2070.37,2058.84,2065.89
2015-10-28,2066.48,2090.35,2063.11,2090.35
2015-10-29,2088.35,2092.52,2082.63,2089.41
2015-10-30,2090.8,2094.32,2079.34,2079.36
2015-11-02,2080.76,2106.2,2080.76,2104.05
2015-11-03,2102.63,2116.48,2097.51,2109.79
2015-11-04,2110.6,2114.59,2096.98,2102.31
2015-11-05,2101.68,2108.78,2090.41,2099.93
2015-11-06,2098.6,2101.91,2083.74,2099.2
2015-11-09,2094.63,2094.63,2068.24,2078.58
2015-11-10,2075.91,2083.67,2069.91,2081.72
2015-11-11,2083.41,2086.94,2074.85,2075.0
2015-11-12,2072.29,2072.29,2045.66,2045.97
2015-11-13,2044.64,2044.64,2022.09,2023.04
2015-11-16,2022.08,2053.22,2019.39,2053.19
2015-11-17,2054.53,2066.69,2045.9,2050.44
2015-11-18,2052.85,2085.31,2052.85,2083.58
2015-11-19,2083.7,2086.74,2078.76,2081.24
2015-11-20,2082.82,2097.06,2082.82,2089.17
2015-11-23,2089.41,2095.61,2081.39,2086.59
2015-11-24,2084.42,2094.12,2070.29,2089.14
2015-11-25,2089.3,2093.0,2086.3,2088.87
2015-11-27,2088.82,2093.29,2084.13,2090.11
2015-11-30,2090.95,2093.81,2080.41,2080.41
2015-12-01,2082.93,2103.37,2082.93,2102.63
2015-12-02,2101.71,2104.27,2077.11,2079.51
2015-12-03,2080.71,2085.0,2042.35,2049.62
2015-12-04,2052.43,2093.84,2052.43,2091.69
2015-12-07,2090.42,2090.42,2066.78,2077.07
2015-12-08,2073.39,2073.85,2052.32,2063.59
2015-12-09,2061.17,2080.33,2036.53,2047.62
2015-12-10,2047.93,2067.65,2045.67,2052.23
2015-12-11,2047.27,2047.27,2008.8,2012.37
2015-12-14,2013.37,2022.92,1993.26,2021.94
2015-12-15,2027.66,2053.86,2027.66,2043.41
2015-12-16,2046.5,2076.72,2042.43,2073.07
2015-12-17,2073.76,2076.37,2041.66,2041.89
2015-12-18,2039.51,2039.75,2005.33,2005.55
2015-12-21,2010.27,2022.9,2005.93,2021.15
2015-12-22,2023.15,2042.74,2020.49,2038.97
2015-12-23,2042.2,2064.73,2042.2,2064.29
2015-12-24,2063.52,2067.36,2058.73,2060.99
2015-12-28,2057.77,2057.77,2044.2,2056.5
2015-12-29,2060.54,2081.56,2060.54,2078.36
2015-12-30,2077.34,2077.34,2061.97,2063.36
2015-12-31,2060.59,2062.54,2043.62,2043.94
2016-01-04,2038.2,2038.2,1989.68,2012.66
2016-01-05,2014.36,2021.94,2004.17,2016.71
2016-01-06,2008.65,2008.65,1979.05,1990.26
2016-01-07,1982.46,1982.46,1938.83,1943.09
2016-01-08,1950.35,1960.4,1918.46,1922.03
2016-01-11,1926.12,1935.65,1901.13,1923.67
2016-01-12,1931.12,1947.38,1914.35,1938.68
2016-01-13,1942.76,1950.33,1886.41,1890.28
2016-01-14,1892.87,1934.47,1878.93,1921.84
2016-01-15,1916.68,1916.68,1857.83,1880.33
2016-01-19,1888.66,1901.44,1864.6,1881.33
2016-01-20,1870.24,1876.15,1812.29,1859.33
2016-01-21,1861.46,1889.85,1848.98,1868.99
2016-01-22,1877.4,1908.85,1877.4,1906.9
2016-01-25,1906.28,1906.28,1875.97,1877.08
2016-01-26,1878.79,1906.73,1878.79,1903.63
2016-01-27,1902.52,1916.99,1872.7,1882.95
2016-01-28,1885.22,1902.96,1873.65,1893.36
2016-01-29,1894.0,1940.24,1894.0,1940.24
2016-02-01,1936.94,1947.2,1920.3,1939.38
2016-02-02,1935.26,1935.26,1897.29,1903.03
2016-02-03,1907.07,1918.01,1872.23,1912.53
2016-02-04,1911.67,1927.35,1900.52,1915.45
2016-02-05,1913.07,1913.07,1872.65,1880.05
2016-02-08,1873.25,1873.25,1828.46,1853.44
2016-02-09,1848.46,1868.25,1834.94,1852.21
2016-02-10,1857.1,1881.6,1850.32,1851.86
2016-02-11,1847.0,1847.0,1810.1,1829.08
2016-02-12,1833.4,1864.78,1833.4,1864.78
2016-02-16,1871.44,1895.77,1871.44,1895.58
2016-02-17,1898.8,1930.68,1898.8,1926.82
2016-02-18,1927.57,1930.0,1915.09,1917.83
2016-02-19,1916.74,1918.78,1902.17,1917.78
2016-02-22,1924.44,1946.7,1924.44,1945.5
2016-02-23,1942.38,1942.38,1919.44,1921.27
2016-02-24,1917.56,1932.08,1891.0,1929.8
2016-02-25,1931.87,1951.83,1925.41,1951.7
2016-02-26,1954.95,1962.96,1945.78,1948.05
2016-02-29,1947.13,1958.27,1931.81,1932.23
2016-03-01,1937.09,1978.35,1937.09,1978.35
2016-03-02,1976.6,1986.51,1968.8,1986.45
2016-03-03,1985.6,1993.69,1977.37,1993.4
2016-03-04,1994.01,2009.13,1986.77,1999.99
2016-03-07,1996.11,2006.12,1989.38,2001.76
2016-03-08,1996.88,1996.88,1977.43,1979.26
2016-03-09,1981.44,1992.69,1979.84,1989.26
2016-03-10,1990.97,2005.08,1969.25,1989.57
2016-03-11,1994.71,2022.37,1994.71,2022.19
2016-03-14,2019.27,2024.57,2012.05,2019.64
2016-03-15,2015.27,2015.94,2005.23,2015.93
2016-03-16,2014.24,2032.02,2010.04,2027.22
2016-03-17,2026.9,2046.24,2022.16,2040.59
2016-03-18,2041.16,2052.36,2041.16,2049.58
2016-03-21,2047.88,2053.91,2043.14,2051.6
2016-03-22,2048.64,2056.6,2040.57,2049.8
2016-03-23,2048.55,2048.55,2034.86,2036.71
2016-03-24,2032.48,2036.04,2022.49,2035.94
2016-03-28,2037.89,2042.67,2031.96,2037.05
2016-03-29,2035.75,2055.91,2028.31,2055.01
2016-03-30,2058.27,2072.21,2058.27,2063.95
2016-03-31,2063.77,2067.92,2057.46,2059.74
2016-04-01,2056.62,2075.07,2043.98,2072.78
2016-04-04,2073.19,2074.02,2062.57,2066.13
2016-04-05,2062.5,2062.5,2042.56,2045.17
2016-04-06,2045.56,2067.33,2043.09,2066.66
2016-04-07,2063.01,2063.01,2033.8,2041.91
2016-04-08,2045.54,2060.63,2041.69,2047.6
2016-04-11,2050.23,2062.93,2041.88,2041.99
2016-04-12,2043.72,2065.05,2039.74,2061.72
2016-04-13,2065.92,2083.18,2065.92,2082.42
2016-04-14,2082.89,2087.84,2078.13,2082.78
2016-04-15,2083.1,2083.22,2076.31,2080.73
2016-04-18,2078.83,2094.66,2073.65,2094.34
2016-04-19,2096.05,2104.05,2091.68,2100.8
2016-04-20,2101.52,2111.05,2096.32,2102.4
2016-04-21,2102.09,2103.78,2088.52,2091.48
2016-04-22,2091.49,2094.32,2081.2,2091.58
2016-04-25,2089.37,2089.37,2077.52,2087.79
2016-04-26,2089.84,2096.87,2085.8,2091.7
2016-04-27,2092.33,2099.89,2082.31,2095.15
2016-04-28,2090.93,2099.3,2071.62,2075.81
2016-04-29,2071.82,2073.85,2052.28,2065.3
2016-05-02,2067.17,2083.42,2066.11,2081.43
2016-05-03,2077.18,2077.18,2054.89,2063.37
2016-05-04,2060.3,2060.3,2045.55,2051.12
2016-05-05,2052.95,2060.23,2045.77,2050.63
2016-05-06,2047.77,2057.72,2039.45,2057.14
2016-05-09,2057.55,2064.15,2054.31,2058.69
2016-05-10,2062.63,2084.87,2062.63,2084.39
2016-05-11,2083.29,2083.29,2064.46,2064.46
2016-05-12,2067.17,2073.99,2053.13,2064.11
2016-05-13,2062.5,2066.79,2043.13,2046.61
2016-05-16,2046.53,2071.88,2046.53,2066.66
2016-05-17,2065.04,2065.69,2040.82,2047.21
2016-05-18,2044.38,2060.61,2034.49,2047.63
2016-05-19,2044.21,2044.21,2025.91,2040.04
2016-05-20,2041.88,2058.35,2041.88,2052.32
2016-05-23,2052.23,2055.58,2047.26,2048.04
2016-05-24,2052.65,2079.67,2052.65,2076.06
2016-05-25,2078.93,2094.73,2078.93,2090.54
2016-05-26,2091.44,2094.3,2087.08,2090.1
2016-05-27,2090.06,2099.06,2090.06,2099.06
2016-05-31,2100.13,2103.48,2088.66,2096.96
2016-06-01,2093.94,2100.97,2085.1,2099.33
2016-06-02,2097.71,2105.26,2088.59,2105.26
2016-06-03,2104.07,2104.07,2085.36,2099.13
2016-06-06,2100.83,2113.36,2100.83,2109.41
2016-06-07,2110.18,2119.22,2110.18,2112.13
2016-06-08,2112.71,2120.55,2112.71,2119.12
2016-06-09,2115.65,2117.64,2107.73,2115.48
2016-06-10,2109.57,2109.57,2089.96,2096.07
2016-06-13,2091.75,2098.12,2078.46,2079.06
2016-06-14,2076.65,2081.3,2064.1,2075.32
2016-06-15,2077.6,2085.65,2069.8,2071.5
2016-06-16,2066.36,2079.62,2050.37,2077.99
2016-06-17,2078.2,2078.2,2062.84,2071.22
2016-06-20,2075.58,2100.66,2075.58,2083.25
2016-06-21,2085.19,2093.66,2083.02,2088.9
2016-06-22,2089.75,2099.71,2084.36,2085.45
2016-06-23,2092.8,2113.32,2092.8,2113.32
2016-06-24,2103.81,2103.81,2032.57,2037.41
2016-06-27,2031.45,2031.45,1991.68,2000.54
2016-06-28,2006.67,2036.09,2006.67,2036.09
2016-06-29,2042.69,2073.13,2042.69,2070.77
2016-06-30,2073.17,2098.94,2070.0,2098.86
2016-07-01,2099.34,2108.71,2097.9,2102.95
2016-07-05,2095.05,2095.05,2080.86,2088.55
2016-07-06,2084.43,2100.72,2074.02,2099.73
2016-07-07,2100.42,2109.08,2089.39,2097.9
2016-07-08,2106.97,2131.71,2106.97,2129.9
2016-07-11,2131.72,2143.16,2131.72,2137.16
2016-07-12,2139.5,2155.4,2139.5,2152.14
2016-07-13,2153.81,2156.45,2146.21,2152.43
2016-07-14,2157.88,2168.99,2157.88,2163.75
2016-07-15,2165.13,2169.05,2155.79,2161.74
2016-07-18,2162.04,2168.35,2159.63,2166.89
2016-07-19,2163.79,2164.63,2159.01,2163.78
2016-07-20,2166.1,2175.63,2164.89,2173.02
2016-07-21,2172.91,2174.56,2159.75,2165.17
2016-07-22,2166.47,2175.11,2163.24,2175.03
2016-07-25,2173.71,2173.71,2161.95,2168.48
2016-07-26,2168.97,2173.54,2160.18,2169.18
2016-07-27,2169.81,2174.98,2159.07,2166.58
2016-07-28,2166.05,2172.85,2159.74,2170.06
2016-07-29,2168.83,2177.09,2163.49,2173.6
2016-08-01,2173.15,2178.29,2166.21,2170.84
2016-08-02,2169.94,2170.2,2147.58,2157.03
2016-08-03,2156.81,2163.79,2152.56,2163.79
2016-08-04,2163.51,2168.19,2159.07,2164.25
2016-08-05,2168.79,2182.87,2168.79,2182.87
2016-08-08,2183.76,2185.44,2177.85,2180.89
2016-08-09,2182.24,2187.66,2178.61,2181.74
2016-08-10,2182.81,2183.41,2172.0,2175.49
2016-08-11,2177.97,2188.45,2177.97,2185.79
2016-08-12,2183.74,2186.28,2179.42,2184.05
2016-08-15,2186.08,2193.81,2186.08,2190.15
2016-08-16,2186.24,2186.24,2178.14,2178.15
2016-08-17,2177.84,2183.08,2168.5,2182.22
2016-08-18,2181.9,2187.03,2180.46,2187.02
2016-08-19,2184.24,2185.0,2175.13,2183.87
2016-08-22,2181.58,2185.15,2175.96,2182.64
2016-08-23,2187.81,2193.42,2186.8,2186.9
2016-08-24,2185.09,2186.66,2171.25,2175.44
2016-08-25,2173.29,2179.0,2169.74,2172.47
2016-08-26,2175.1,2187.94,2160.39,2169.04
2016-08-29,2170.19,2183.48,2170.19,2180.38
2016-08-30,2179.45,2182.27,2170.41,2176.12
2016-08-31,2173.56,2173.79,2161.35,2170.95
2016-09-01,2171.33,2173.56,2157.09,2170.86
2016-09-02,2177.49,2184.87,2173.59,2179.98
2016-09-06,2181.61,2186.57,2175.1,2186.48
2016-09-07,2185.17,2187.87,2179.07,2186.16
2016-09-08,2182.76,2184.94,2177.49,2181.3
2016-09-09,2169.08,2169.08,2127.81,2127.81
2016-09-12,2120.86,2163.3,2119.12,2159.04
2016-09-13,2150.47,2150.47,2120.27,2127.02
2016-09-14,2127.86,2141.33,2119.9,2125.77
2016-09-15,2125.36,2151.31,2122.36,2147.26
2016-09-16,2146.48,2146.48,2131.2,2139.16
2016-09-19,2143.99,2153.61,2135.91,2139.12
2016-09-20,2145.94,2150.8,2139.17,2139.76
2016-09-21,2144.58,2165.11,2139.57,2163.12
2016-09-22,2170.94,2179.99,2170.94,2177.18
2016-09-23,2173.29,2173.75,2163.97,2164.69
2016-09-26,2158.54,2158.54,2145.04,2146.1
2016-09-27,2146.04,2161.13,2141.55,2159.93
2016-09-28,2161.85,2172.4,2151.79,2171.37
2016-09-29,2168.9,2172.67,2145.2,2151.13
2016-09-30,2156.51,2175.3,2156.51,2168.27
2016-10-03,2164.33,2164.41,2154.77,2161.2
2016-10-04,2163.37,2165.46,2144.01,2150.49
2016-10-05,2155.15,2163.95,2155.15,2159.73
2016-10-06,2158.22,2162.93,2150.28,2160.77
2016-10-07,2164.19,2165.86,2144.85,2153.74
2016-10-10,2160.39,2169.6,2160.39,2163.66
2016-10-11,2161.35,2161.56,2128.84,2136.73
2016-10-12,2137.67,2145.36,2132.77,2139.18
2016-10-13,2130.26,2138.19,2114.72,2132.55
2016-10-14,2139.68,2149.19,2132.98,2132.98
2016-10-17,2132.95,2135.61,2124.43,2126.5
2016-10-18,2138.31,2144.38,2135.49,2139.6
2016-10-19,2140.81,2148.44,2138.15,2144.29
2016-10-20,2142.51,2147.18,2133.44,2141.34
2016-10-21,2139.43,2142.63,2130.09,2141.16
2016-10-24,2148.5,2154.79,2146.91,2151.33
2016-10-25,2149.72,2151.44,2141.93,2143.16
2016-10-26,2136.97,2145.73,2131.59,2139.43
2016-10-27,2144.06,2147.13,2132.52,2133.04
2016-10-28,2132.23,2140.72,2119.36,2126.41
2016-10-31,2129.78,2133.25,2125.53,2126.15
2016-11-01,2128.68,2131.45,2097.85,2111.72
2016-11-02,2109.43,2111.76,2094.0,2097.94
2016-11-03,2098.8,2102.56,2085.23,2088.66
2016-11-04,2083.79,2099.07,2083.79,2085.18
2016-11-07,2100.59,2132.0,2100.59,2131.52
2016-11-08,2129.92,2146.87,2123.56,2139.56
2016-11-09,2131.56,2170.1,2125.35,2163.26
2016-11-10,2167.49,2182.3,2151.17,2167.48
2016-11-11,2162.71,2165.92,2152.49,2164.45
2016-11-14,2165.64,2171.36,2156.08,2164.2
2016-11-15,2168.29,2180.84,2166.38,2180.39
2016-11-16,2177.53,2179.22,2172.2,2176.94
2016-11-17,2178.61,2188.06,2176.65,2187.12
2016-11-18,2186.85,2189.89,2180.38,2181.9
2016-11-21,2186.43,2198.7,2186.43,2198.18
2016-11-22,2201.56,2204.8,2194.51,2202.94
2016-11-23,2198.55,2204.72,2194.51,2204.72
2016-11-25,2206.27,2213.35,2206.27,2213.35
2016-11-28,2210.21,2211.14,2200.36,2201.72
2016-11-29,2200.76,2210.46,2198.15,2204.66
2016-11-30,2204.97,2214.1,2198.81,2198.81
2016-12-01,2200.17,2202.6,2187.44,2191.08
2016-12-02,2191.12,2197.95,2188.37,2191.95
2016-12-05,2200.65,2209.42,2199.97,2204.71
2016-12-06,2207.26,2212.78,2202.21,2212.23
2016-12-07,2210.72,2241.63,2208.93,2241.35
2016-12-08,2241.13,2251.69,2237.57,2246.19
2016-12-09,2249.73,2259.8,2249.23,2259.53
2016-12-12,2258.83,2264.03,2252.37,2256.96
2016-12-13,2263.32,2277.53,2263.32,2271.72
2016-12-14,2268.35,2276.2,2248.44,2253.28
2016-12-15,2253.77,2272.12,2253.77,2262.03
2016-12-16,2266.81,2268.05,2254.24,2258.07
2016-12-19,2259.24,2267.47,2258.21,2262.53
2016-12-20,2266.5,2272.56,2266.14,2270.76
2016-12-21,2270.54,2271.23,2265.15,2265.18
2016-12-22,2262.93,2263.18,2256.08,2260.96
2016-12-23,2260.25,2263.79,2258.84,2263.79
2016-12-27,2266.23,2273.82,2266.15,2268.88
2016-12-28,2270.23,2271.31,2249.11,2249.92
2016-12-29,2249.5,2254.51,2244.56,2249.26
2016-12-30,2251.61,2253.58,2233.62,2238.83
2017-01-03,2251.57,2263.88,2245.13,2257.83
2017-01-04,2261.6,2272.82,2261.6,2270.75
2017-01-05,2268.18,2271.5,2260.45,2269.0
2017-01-06,2271.14,2282.1,2264.06,2276.98
2017-01-09,2273.59,2275.49,2268.9,2268.9
2017-01-10,2269.72,2279.27,2265.27,2268.9
2017-01-11,2268.6,2275.32,2260.83,2275.32
2017-01-12,2271.14,2271.78,2254.25,2270.44
2017-01-13,2272.74,2278.68,2271.51,2274.64
2017-01-17,2269.14,2272.08,2262.81,2267.89
2017-01-18,2269.14,2272.01,2263.35,2271.89
2017-01-19,2271.9,2274.33,2258.41,2263.69
2017-01-20,2269.96,2276.96,2265.01,2271.31
2017-01-23,2267.78,2271.78,2257.02,2265.2
2017-01-24,2267.88,2284.63,2266.68,2280.07
2017-01-25,2288.88,2299.55,2288.88,2298.37
2017-01-26,2298.63,2300.99,2294.08,2296.68
2017-01-27,2299.02,2299.02,2291.62,2294.69
2017-01-30,2286.01,2286.01,2268.04,2280.9
2017-01-31,2274.02,2279.09,2267.21,2278.87
2017-02-01,2285.59,2289.14,2272.44,2279.55
2017-02-02,2276.69,2283.97,2271.65,2280.85
2017-02-03,2288.54,2298.31,2287.88,2297.42
2017-02-06,2294.28,2296.18,2288.57,2292.56
2017-02-07,2295.87,2299.4,2290.16,2293.08
2017-02-08,2289.55,2295.91,2285.38,2294.67
2017-02-09,2296.7,2311.08,2296.61,2307.87
2017-02-10,2312.27,2319.23,2311.1,2316.1
2017-02-13,2321.72,2331.58,2321.42,2328.25
2017-02-14,2326.12,2337.58,2322.17,2337.58
2017-02-15,2335.58,2351.3,2334.81,2349.25
2017-02-16,2349.64,2351.31,2338.87,2347.22
2017-02-17,2343.01,2351.16,2339.58,2351.16
2017-02-21,2354.91,2366.71,2354.91,2365.38
2017-02-22,2361.11,2365.13,2358.34,2362.82
2017-02-23,2367.5,2368.26,2355.09,2363.81
2017-02-24,2355.73,2367.34,2352.87,2367.34
2017-02-27,2365.23,2371.54,2361.87,2369.75
2017-02-28,2366.08,2367.79,2358.96,2363.64
2017-03-01,2380.13,2400.98,2380.13,2395.96
2017-03-02,2394.75,2394.75,2380.17,2381.92
2017-03-03,2380.92,2383.89,2375.39,2383.12
2017-03-06,2375.23,2378.8,2367.98,2375.31
2017-03-07,2370.74,2375.12,2365.51,2368.39
2017-03-08,2369.81,2373.09,2361.01,2362.98
2017-03-09,2363.49,2369.08,2354.54,2364.87
2017-03-10,2372.52,2376.86,2363.04,2372.6
2017-03-13,2371.56,2374.42,2368.52,2373.47
2017-03-14,2368.55,2368.55,2358.18,2365.45
2017-03-15,2370.34,2390.01,2368.94,2385.26
2017-03-16,2387.71,2388.1,2377.18,2381.38
2017-03-17,2383.71,2385.71,2377.64,2378.25
2017-03-20,2378.24,2379.55,2369.66,2373.47
2017-03-21,2379.32,2381.93,2341.9,2344.02
2017-03-22,2343.0,2351.81,2336.45,2348.45
2017-03-23,2345.97,2358.92,2342.13,2345.96
2017-03-24,2350.42,2356.22,2335.74,2343.98
2017-03-27,2329.11,2344.9,2322.25,2341.59
2017-03-28,2339.79,2363.78,2337.63,2358.57
2017-03-29,2356.54,2363.36,2352.94,2361.13
2017-03-30,2361.31,2370.42,2358.58,2368.06
2017-03-31,2364.82,2370.35,2362.6,2362.72
2017-04-03,2362.34,2365.87,2344.73,2358.84
2017-04-04,2354.76,2360.53,2350.72,2360.16
2017-04-05,2366.59,2378.36,2350.52,2352.95
2017-04-06,2353.79,2364.16,2348.9,2357.49
2017-04-07,2356.59,2363.76,2350.74,2355.54
2017-04-10,2357.16,2366.37,2351.5,2357.16
2017-04-11,2353.92,2355.22,2337.25,2353.78
2017-04-12,2352.15,2352.72,2341.18,2344.93
2017-04-13,2341.98,2348.26,2328.95,2328.95
2017-04-17,2332.62,2349.14,2332.51,2349.01
2017-04-18,2342.53,2348.35,2334.54,2342.19
2017-04-19,2346.79,2352.63,2335.05,2338.17
2017-04-20,2342.69,2361.37,2340.91,2355.84
2017-04-21,2354.74,2356.18,2344.51,2348.69
2017-04-24,2370.33,2376.98,2369.19,2374.15
2017-04-25,2381.51,2392.48,2381.15,2388.61
2017-04-26,2388.98,2398.16,2386.76,2387.45
2017-04-27,2389.7,2392.1,2382.68,2388.77
2017-04-28,2393.68,2393.68,2382.36,2384.2
2017-05-01,2388.5,2394.49,2384.83,2388.33
2017-05-02,2391.05,2392.93,2385.82,2391.17
2017-05-03,2386.5,2389.82,2379.75,2388.13
2017-05-04,2389.79,2391.43,2380.35,2389.52
2017-05-05,2392.37,2399.29,2389.38,2399.29
2017-05-08,2399.94,2401.36,2393.92,2399.38
2017-05-09,2401.58,2403.87,2392.44,2396.92
2017-05-10,2396.79,2399.74,2392.79,2399.63
2017-05-11,2394.84,2395.72,2381.74,2394.44
2017-05-12,2392.44,2392.44,2387.19,2390.9
2017-05-15,2393.98,2404.05,2393.94,2402.32
2017-05-16,2404.55,2405.77,2396.05,2400.67
2017-05-17,2382.95,2384.87,2356.21,2357.03
2017-05-18,2354.69,2375.74,2352.72,2365.72
2017-05-19,2371.37,2389.06,2370.43,2381.73
2017-05-22,2387.21,2395.46,2386.92,2394.02
2017-05-23,2397.04,2400.85,2393.88,2398.42
2017-05-24,2401.41,2405.58,2397.99,2404.39
2017-05-25,2409.54,2418.71,2408.01,2415.07
2017-05-26,2414.5,2416.68,2412.2,2415.82
2017-05-30,2411.67,2415.26,2409.43,2412.91
2017-05-31,2415.63,2415.99,2403.59,2411.8
2017-06-01,2415.65,2430.06,2413.54,2430.06
2017-06-02,2431.28,2440.23,2427.71,2439.07
2017-06-05,2437.83,2439.55,2434.32,2436.1
2017-06-06,2431.92,2436.21,2428.12,2429.33
2017-06-07,2432.03,2435.28,2424.75,2433.14
2017-06-08,2434.27,2439.27,2427.94,2433.79
2017-06-09,2436.39,2446.2,2415.7,2431.77
2017-06-12,2425.88,2430.38,2419.97,2429.39
2017-06-13,2434.15,2441.49,2431.28,2440.35
2017-06-14,2443.75,2443.75,2428.34,2437.92
2017-06-15,2424.14,2433.95,2418.53,2432.46
2017-06-16,2431.24,2433.15,2422.88,2433.15
2017-06-19,2442.55,2453.82,2441.79,2453.46
2017-06-20,2450.66,2450.66,2436.6,2437.03
2017-06-21,2439.31,2442.23,2430.74,2435.61
2017-06-22,2437.4,2441.62,2433.27,2434.5
2017-06-23,2434.65,2441.4,2431.11,2438.3
2017-06-26,2443.32,2450.42,2437.03,2439.07
2017-06-27,2436.34,2440.15,2419.38,2419.38
2017-06-28,2428.7,2442.97,2428.02,2440.69
2017-06-29,2442.38,2442.73,2405.7,2419.7
2017-06-30,2429.2,2432.71,2421.65,2423.41
2017-07-03,2431.39,2439.17,2428.69,2429.01
2017-07-05,2430.78,2434.9,2422.05,2432.54
2017-07-06,2423.44,2424.28,2407.7,2409.75
2017-07-07,2413.52,2426.92,2413.52,2425.18
2017-07-10,2424.51,2432.0,2422.27,2427.43
2017-07-11,2427.35,2429.3,2412.79,2425.53
2017-07-12,2435.75,2445.76,2435.75,2443.25
2017-07-13,2444.99,2449.32,2441.69,2447.83
2017-07-14,2449.16,2463.54,2446.69,2459.27
2017-07-17,2459.5,2462.82,2457.16,2459.14
2017-07-18,2455.88,2460.92,2450.34,2460.61
2017-07-19,2464.3,2473.83,2464.22,2473.83
2017-07-20,2475.56,2477.62,2468.43,2473.45
2017-07-21,2467.52,2472.54,2465.06,2472.54
2017-07-24,2472.04,2473.1,2466.32,2469.91
2017-07-25,2477.88,2481.24,2474.91,2477.13
2017-07-26,2479.97,2481.69,2474.94,2477.83
2017-07-27,2482.76,2484.04,2459.93,2475.42
2017-07-28,2469.12,2473.53,2464.66,2472.1
2017-07-31,2475.94,2477.96,2468.53,2470.3
2017-08-01,2477.1,2478.51,2471.14,2476.35
2017-08-02,2480.38,2480.38,2466.48,2477.57
2017-08-03,2476.03,2476.03,2468.85,2472.16
2017-08-04,2476.88,2480.0,2472.08,2476.83
2017-08-07,2477.14,2480.95,2475.88,2480.91
2017-08-08,2478.2,2490.87,2470.32,2474.92
2017-08-09,2465.35,2474.41,2462.08,2474.02
2017-08-10,2465.38,2465.38,2437.75,2438.21
2017-08-11,2441.04,2448.09,2437.85,2441.32
2017-08-14,2454.96,2468.22,2454.96,2465.84
2017-08-15,2468.84,2468.9,2461.61,2464.61
2017-08-16,2468.63,2474.93,2463.86,2468.11
2017-08-17,2462.95,2465.02,2430.01,2430.01
2017-08-18,2427.64,2440.27,2420.69,2425.55
2017-08-21,2425.5,2430.58,2417.35,2428.37
2017-08-22,2433.75,2454.77,2433.67,2452.51
2017-08-23,2444.88,2448.91,2441.42,2444.04
2017-08-24,2447.91,2450.39,2436.19,2438.97
2017-08-25,2444.72,2453.96,2442.22,2443.05
2017-08-28,2447.35,2449.12,2439.03,2444.24
2017-08-29,2431.94,2449.19,2428.2,2446.3
2017-08-30,2446.06,2460.31,2443.77,2457.59
2017-08-31,2462.65,2475.01,2462.65,2471.65
2017-09-01,2474.42,2480.38,2473.85,2476.55
2017-09-05,2470.35,2471.97,2446.55,2457.85
